20,0
40,0
60,0
80,23
100,40
120,20
140,7
160,4
180,1
200,2
220,0
240,0
260,0
280,0
300,0
320,0
340,0
360,0
380,0
400,0
420,0
440,0
460,0
480,0
500,0
500,3
クリアしたモデル数 : ,97
